Id,SalePrice
2735,133097.50664168573
2736,130942.12525990188
2737,113703.77612460067
2738,138358.3450667605
2739,161737.2382084224
2740,138504.75991310546
2741,139343.43012968454
2742,166591.69985298312
2743,151711.69417329022
2744,167170.94814890798
2745,144673.49078400206
2746,127150.6936599618
2747,154397.60003818432
2748,125604.80218758198
2749,131564.41109385522
2750,123450.36547798626
2751,131351.67542629177
2752,212697.32581601228
2753,137459.1106418895
2754,206492.64739211655
2755,139141.7559251061
2756,93415.06192594815
2757,73067.8852360392
2758,105456.22657970036
2759,150833.87793361972
2760,112574.36095054536
2761,140985.66619900512
2762,137578.68181268644
2763,194349.71694726107
2764,176222.2797722679
2765,305433.75618834764
2766,126599.68880316634
2767,84137.81326657404
2768,114065.44214694799
2769,121129.9507072831
2770,153668.83575563563
2771,116774.89225131857
2772,108260.05337105114
2773,163211.0777736824
2774,135159.80584583624
2775,111956.1398980296
2776,147765.18738505288
2777,166932.0187682429
2778,114874.02248547028
2779,115013.03730769032
2780,93084.0935434863
2781,103071.4345470466
2782,99273.7193292065
2783,91741.56495280442
2784,130359.86325330239
2785,145901.3494503309
2786,79815.58115424166
2787,132330.307321305
2788,79855.52211361146
2789,174115.61531432503
2790,97070.63874793335
2791,116624.58905110844
2792,69751.82560929713
2793,138007.27295807205
2794,91648.17801455047
2795,120269.5615592777
2796,93971.80886030327
2797,211921.1552628913
2798,109150.1698731478
2799,116892.10041258515
2800,70363.31625096274
2801,110249.52693915053
2802,126138.89317744687
2803,162408.18934589144
2804,128370.35355657584
2805,106835.78491741186
2806,89038.28783570333
2807,164420.1905946585
2808,155525.28862712218
2809,125417.3912173513
2810,122823.61211571762
2811,170908.4978903606
2812,170331.45874437937
2813,168787.33574674357
2814,155565.1191884985
2815,99049.03253240252
2816,236312.5733887786
2817,161667.21743031192
2818,138565.5436518336
2819,183887.75415086394
2820,129690.91307270995
2821,110404.0048409136
2822,200885.09325601737
2823,319932.8229068711
2824,177612.85076717945
2825,165949.365331735
2826,140343.03105879272
2827,138908.88243507198
2828,209570.0075258591
2829,251735.15072973256
2830,219908.52879961822
2831,175181.36930401553
2832,230126.95034750053
2833,283127.74717800086
2834,214732.76330939794
2835,220419.52775144472
2836,195587.48129032063
2837,149179.8972927114
2838,141558.84751622233
2839,180116.9441693162
2840,199428.1669765103
2841,200225.76127913466
2842,228497.65706144465
2843,153323.11876416905
2844,174760.13177111914
2845,124725.69618574248
2846,208170.05983306648
2847,199012.63756386662
2848,216459.1975731284
2849,197873.04633236447
2850,290036.0521296044
2851,225479.30424778853
2852,240267.4918431377
2853,229659.59196878158
2854,147593.7510457079
2855,204421.46814650076
2856,198888.21892866935
2857,191974.5570773932
2858,210683.18810056493
2859,109508.86312844335
2860,124056.76359744617
2861,118933.15111429976
2862,211256.2858913998
2863,126196.88653868875
2864,245517.26278600888
2865,144840.40094766102
2866,157199.94575448424
2867,108074.33816575604
2868,99616.00466890044
2869,97392.5858495914
2870,117663.26038979137
2871,76516.84837424335
2872,54458.43323961976
2873,92434.60862832768
2874,139741.81586816514
2875,113276.44348978557
2876,187664.9448135655
2877,138423.18882033916
2878,139462.10917164615
2879,128131.57179561918
2880,102282.92214888048
2881,122877.42074508837
2882,150410.0203937468
2883,179781.9159956759
2884,198588.0781081593
2885,168786.6403113583
2886,214598.935731978
2887,95376.01172687099
2888,151944.71891397558
2889,63900.47238877518
2890,88867.7665864351
2891,138025.0894247463
2892,62226.09917116939
2893,89134.49215418988
2894,60930.61545853558
2895,296283.82048456464
2896,260873.84511549605
2897,212294.74948433312
2898,159974.4736021859
2899,217324.30158596122
2900,157775.01190956464
2901,214728.1044767326
2902,199070.69784803488
2903,335746.61107660295
2904,351526.0497965575
2905,81168.70498760145
2906,210604.28366092706
2907,117451.58251197841
2908,138079.7583533085
2909,160895.4586763013
2910,89509.92029108708
2911,88082.18184344292
2912,152927.8401641126
2913,85690.76225306928
2914,85582.47433950995
2915,95327.38898439966
2916,85778.51916073519
2917,154557.83383446967
2918,115473.77483392697
2919,241025.25101599592
